uid,title,url,image,contenttype,serie,year,normalized,characters,firstparagraph,allpixels,paperpixels,paintedpixels,description,country,duration,seconds,mp3,interviews
t-234,"En 10 años creció el porcentaje de jefas de hogar que alquilan, pero enfrentan más dificultades que los varones para lograrlo",https://unciencia.unc.edu.ar/genero/en-10-anos-crecio-el-porcentaje-de-jefas-de-hogar-que-alquilan-pero-enfrentan-mas-dificultades-que-los-varones-para-lograrlo/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/07/UNCiencia_alquileres-y-jefas-de-hogar-02a-1920-1024x503.jpg,Artículos,Género,2021,0.363026,9565.0,La brecha salarial entre géneros&#x2c; así como una mayor precariedad e informalidad laboral&#x2c; son los principales obstáculos que ellas deben enfrentar para poder rentar mensualmente una vivienda. Ambos motivos son&#x2c; además&#x2c; las causas por las cuales en la mayoría de las ocasiones deban recurrir a contratos informales y en zonas de mayor vulnerabilidad&#x2c; con carencias de servicios e infraestructura. Pese a ello&#x2c; entre 2010 y 2018&#x2c; el porcentaje de hogares inquilinos a cargo de mujeres creció un 7% en Córdoba. [15.07.2021],,,,,,,,,
t-235,Las concentraciones de mercurio y arsénico en peces del embalse Río Tercero podrían afectar la salud de quienes los consumen,https://unciencia.unc.edu.ar/biologia/las-concentraciones-de-mercurio-y-arsenico-en-peces-del-embalse-rio-tercero-podrian-afectar-la-salud-de-quienes-los-consumen/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/07/UNCiencia-peces-contaminados-01c-1920-1024x503.jpg,Artículos,Biología,2021,0.533589,14059.0,Un estudio analizó la concentración de nueve elementos químicos en seis especies de la fauna ictícola de ese embalse. En la mayoría se hallaron concentraciones de mercurio y arsénico que estuvieron por encima de los niveles máximos permitidos al ser consideradas para calcular diferentes índices de consumo de peces. El trabajo contrastó los valores registrados en los índices contra estándares internacionales que contemplan una ingesta diaria admitida&#x2c; el consumo a lo largo de la vida y el riesgo carcinogénico. Advierten sobre un potencial riesgo toxicológico para las personas que comen asiduamente pescados originarios de ese reservorio de agua. El pejerrey fue la especie que presentó los valores más altos&#x2c; lo que demostró una alta sensibilidad para acumular metales. [08.07.2021],,,,,,,,,
t-236,Investigan el impacto de la cuarentena en la salud mental de estudiantes de nivel universitario,https://unciencia.unc.edu.ar/psicologia/investigan-el-impacto-de-la-cuarentena-en-la-salud-mental-de-estudiantes-de-nivel-universitario/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/06/UNCiencia-salud-menta-estud-universitarios-en-pandemia-02-1920-1024x503.jpg,Artículos,Psicología,2021,0.459276,12101.0,La cuarentena ha probado ser la principal medida posible para resguardar vidas y evitar el colapso del sistema sanitario&#x2c; mientras avanza la vacunación. Un estudio con 2.687 estudiantes de universidades públicas y privadas señala que su duración indefinida puede ser más perjudicial&#x2c; en términos psicológicos&#x2c; que su aplicación por períodos limitados e intermitentes. Apuntan que este efecto adverso parece estar más asociado al distanciamiento físico y las alteraciones de la rutina diaria que al riesgo objetivo de contagiarse el virus. Si bien detectaron que los niveles de ansiedad disminuyeron durante el transcurso de la cuarentena&#x2c; los de depresión aumentaron. Lo adjudican a un estado de “indefensión aprendida”&#x2c; que va a contramano del “acostumbramiento” que proponen otras investigaciones. [23.06.2021],,,,,,,,,
t-237,Una mirada sociológica para reconocer e intervenir sobre las prácticas violentas en el fútbol,https://unciencia.unc.edu.ar/sociedad/una-mirada-sociologica-para-reconocer-e-intervenir-sobre-las-practicas-violentas-en-el-futbol/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/06/UNCiencia-estudio-sociologico-Belgrano-01-1920-1024x503.jpg,Artículos,Sociedad,2021,0.49055,12925.0,Un equipo de trabajo interdisciplinario de la Facultad de Ciencias Sociales de la UNC junto al Colegio de Psicólogos de Córdoba y el Club Atlético Belgrano&#x2c; delineó un programa orientado a reconocer e intervenir sobre las condiciones que posibilitan las prácticas violentas en el fútbol. Diseñaron una encuesta para ensayar un diagnóstico en torno a cómo los socios y socias del club perciben y experimentan las violencias cotidianas durante un día de partido. Los momentos de ingreso y egreso a la cancha fueron percibidos como los más susceptibles de generar violencia&#x2c; el estadio Mario Alberto Kempes fue indicado como un espacio más violento que el estadio propio de Belgrano en barrio Alberdi&#x2c; y la Policía fue el actor más identificado con los procedimientos violentos. [16.06.2021],,,,,,,,,
t-238,La historia de las “mujeres malas” en la Córdoba colonial,https://unciencia.unc.edu.ar/genero/la-historia-de-las-mujeres-malas-en-la-cordoba-colonial/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/06/cabildo_cba_1920-1024x503.jpg,Artículos,Género,2021,0.389138,10253.0,Un exhaustivo trabajo de análisis documental&#x2c; bibliográfico y arquitectónico rastreó las huellas de las mujeres consideradas “malas” por la justicia colonial a finales del siglo XVIII y principios del XIX. La investigación profundiza en los bienes culturales legados de esa época –actas de escribanías&#x2c; libros jurídicos y  expedientes judiciales– para reconstruir una dinámica que las procesaba&#x2c; condenaba y encarcelaba por ser “malas madres”&#x2c; “malas esposas”&#x2c; “seducir” a sus padres que las violaban&#x2c; o simplemente convivir con sus parejas sin haber contraído matrimonio. El rol de la Real Cárcel&#x2c; en el Cabildo&#x2c; como instrumento de control social que puede mirarse desde una perspectiva de género. [02.06.2021],,,,,,,,,
t-239,Una dieta rica en antioxidantes mejoraría la memoria de las mujeres durante el posparto,https://unciencia.unc.edu.ar/salud/una-dieta-rica-en-antioxidantes-mejoraria-la-memoria-de-las-mujeres-durante-el-posparto/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/05/UNCiencia_memoria-y-polifenoles-posparto-01-1920-1024x503.jpg,Artículos,Salud,2021,0.425345,11207.0,El hallazgo es resultado de un estudio en el que participaron 71 madres lactantes residentes en Córdoba. Ellas aportaron datos sobre sus hábitos alimenticios y realizaron una serie de test de memoria validados internacionalmente. Según la información analizada&#x2c; el promedio de polifenoles ingeridos por este grupo fue de alrededor de 2&#x2c;5 gramos por día&#x2c; un valor significativamente mayor al registrado en poblaciones de otros países&#x2c; como Dinamarca&#x2c; Japón y España. La clave estaría en el consumo de yerba mate. La tradicional infusión argentina aportó prácticamente el 25% del total de estas sustancias protectoras incorporadas a través de su dieta. Es la primera investigación de su tipo en el país. [27.05.2021],,,,,,,,,
t-240,Los tabaquillos y las aves nativas son las especies más amenazadas por la invasión de ardillas de vientre colorado en Córdoba,https://unciencia.unc.edu.ar/biologia/los-tabaquillos-y-las-aves-nativas-son-las-especies-mas-amenazadas-por-la-invasion-de-ardillas-de-vientre-colorado-en-cordoba/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/05/UNCiencia_Ardillas-de-Vientre-Colorado-02-1920-1024x503.jpg,Artículos,Biología,2021,0.309359,8151.0,Días pasados&#x2c; el Ministerio de Ambiente y Desarrollo Sostenible de la Nación incluyó a estos roedores silvestres en el listado de especies exóticas invasoras presentes en el territorio nacional. Se trata de un animal que se reproduce rápidamente&#x2c; se alimenta de huevos de aves nativas y construye sus nidos descortezando árboles&#x2c; con lo cual afecta a los bosques. En Argentina&#x2c; carece de depredadores naturales. Agustín Zarco&#x2c; biólogo egresado de la UNC y especialista en el tema&#x2c; analiza los principales riesgos que trae aparejada su proliferación en Córdoba y en el país. [19.05.2021],,,,,,,,,
t-241,Una mayor diversidad de plantas en techos verdes favorece la diversidad de insectos benéficos,https://unciencia.unc.edu.ar/biologia/una-mayor-diversidad-de-plantas-en-techos-verdes-favorece-la-diversidad-de-insectos-beneficos/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/05/UNCiencia_techos-verdes_insectos-ben%C3%A9ficos-01-1920-1920x944-c-default.jpg,Artículos,Biología,2021,0.307082,8091.0,Un estudio indagó qué características deberían tener estas “islas verdes” para ser más eficientes y promover la proliferación de artrópodos beneficiosos. Estos invertebrados brindan una serie de servicios ecosistémicos fundamentales&#x2c; como la polinización&#x2c; el control de plagas&#x2c; la descomposición y la estabilización del sustrato. El equipo de investigación analizó 30 techos verdes&#x2c; donde hallaron 116 especies de plantas y capturaron más de doce mil insectos y otros artrópodos. Este tipo de cobertura forma parte del código de edificación de la ciudad de Córdoba y constituye un punto fundamental para el desarrollo urbanístico sustentable. Es el primer trabajo de su tipo en Sudamérica. [12.05.2021],,,,,,,,,
t-242,"Basta analizar los retuiteos dentro de la hora posterior a su publicación, para saber si un tuit será trending topic",https://unciencia.unc.edu.ar/computacion/basta-analizar-los-retuiteos-dentro-de-la-hora-posterior-a-su-publicacion-para-saber-si-un-tuit-sera-trending-topic/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/05/UNCiencia-twitter-predicciones-de-impacto-01-1920-1024x503.jpg,Artículos,Computación,2021,0.173713,4577.0,El grupo de Análisis y Procesamiento de Grandes Redes Sociales y Semánticas de la FaMAF-UNC analizó 9&#x2c;5 millones de tuits. Centrándose en las conexiones sociales entre casi cuatro mil usuarias y  usuarios&#x2c; determinó que la primera hora de actividad de un posteo permite saber&#x2c; con un 70% de efectividad&#x2c; si será popular. Esta detección temprana posibilita&#x2c; por ejemplo&#x2c; crear contranarrativas que frenen el alcance de las fake news. [05.05.2021],,,,,,,,,
t-243,Qué podemos aprender de las hormigas para protegernos del coronavirus,https://unciencia.unc.edu.ar/curiosidades/que-podemos-aprender-de-las-hormigas-para-protegernos-del-coronavirus/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/04/UNCiencia_que-podemos-aprender-de-las-hormigas-01-1920-1024x503.jpg,Artículos,Curiosidades,2021,0.294861,7769.0,Difícilmente alguien se haya imaginado atravesando una pandemia en el transcurso de su vida. Sin embargo&#x2c; en Argentina el número de personas infectadas con coronavirus ya superó los 2&#x2c;9 millones a fines de abril. Los virus y otros patógenos dependen exclusivamente de sus huéspedes para sobrevivir. Cuanto más próximo y estrecho es el contacto entre sus posibles hospedadores&#x2c; más posibilidades tienen de diseminarse de manera exitosa. Somos seres sociales y gracias al modo de vida actual&#x2c; patógenos como el SARS-CoV-2 tienen altas posibilidades de propagarse. Ahora bien&#x2c; ¿Cómo hacen otros seres sociales para lidiar con esto? ¿Cómo se las arreglan los animales sociales sin barbijos? [29.04.2021],,,,,,,,,
t-244,Identificarán cuáles son las zonas más calientes y con más mosquitos de la ciudad,https://unciencia.unc.edu.ar/biologia/identificaran-cuales-son-las-zonas-mas-calientes-y-con-mas-mosquitos-de-la-ciudad/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/04/UNCiencia-trampas-para-mosquitos-01-1920-1024x503.jpg,Artículos,Biología,2021,0.310877,8191.0,Un estudio en desarrollo financiado por la National Geographic y realizado por especialistas de la UNC y el Conicet permitirá detectar cuáles son las zonas de la ciudad de Córdoba con mayor temperatura y diversidad de mosquitos&#x2c; entre ellos&#x2c; el transmisor del virus del dengue. A mediados de abril colocaron 60 trampas en 30 sitios distribuidos en toda ciudad&#x2c; y repetirán el muestreo en mayo. En las áreas más calurosas&#x2c; esperan encontrar menos diversidad de mosquitos&#x2c; pero mayor presencia de especies peligrosas para la salud humana. [27.04.2021],,,,,,,,,
t-245,Hallan un cóctel de antibióticos en peces que se venden para consumo en Córdoba,https://unciencia.unc.edu.ar/quimica/hallan-un-coctel-de-antibioticos-en-peces-que-se-venden-para-consumo-en-cordoba/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/04/UNCiencia_antibioticos-en-pescado-de-criadero-01-1920-1024x503.jpg,Artículos,Química,2021,0.379991,10012.0,Un estudio detectó residuos de 42 fármacos en muestras de diferentes especies ofrecidas en comercios de la capital provincial. Las sustancias encontradas se utilizan para tratar enfermedades infecciosas en animales y en humanos. El uso de algunas está prohibido en criaderos. Si bien los niveles registrados están dentro de los límites de las dosis diarias que una persona puede ingerir&#x2c; de acuerdo a la normativa de referencia&#x2c; se carece de información suficiente sobre su efecto a largo plazo. El trabajo fue realizado en el Departamento de Bioquímica Clínica de la Facultad de Ciencias Químicas (UNC) y el Centro de Investigaciones en Bioquímica Clínica e Inmunología (Cibici – UNC/Conicet). [15.04.2021],,,,,,,,,
t-246,Etiquetado frontal de alimentos: una medida para garantizar un derecho humano fundamental,https://unciencia.unc.edu.ar/derecho/etiquetado-frontal-de-alimentos-una-medida-para-garantizar-un-derecho-humano-fundamental/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2021/04/UNCiencia_etiquetado-frontal-de-alimentos-01-1920-1024x503.jpg,Artículos,Derecho,2021,0.562054,14809.0,El Senado de la Nación ya dio media sanción al proyecto de ley&#x2c; que ahora es analizado en cuatro comisiones de Diputados. Entre otros aspectos&#x2c; prevé que los productos de consumo incluyan un sistema de advertencia –bajo la forma de octógonos negros– con la leyenda “exceso en…”. En Argentina&#x2c; siete de cada diez personas adultas y cuatro de cada diez niños&#x2c; niñas y adolescentes tienen malnutrición por exceso de consumo. En esta nota&#x2c; los motivos jurídicos por los cuales el proyecto es fundamental para proteger los derechos constitucionales a la salud&#x2c; a la alimentación adecuada y los derechos del consumidor. [08.04.2021],,,,,,,,,
